id,claim,rating,image_url,permalink,publish_date
79,A photograph shows serial killer Jeffrey Dahmer standing next to an ice bong.,miscaptioned,"['https://us-east-1.tchyn.io/snopes-production/uploads/2018/04/not-jeffery-dahmer.jpg?w=500 500w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2018/04/dahmer-comparison.jpg?w=602 602w']",https://www.snopes.com/fact-check/jeffrey-dahmer-next-ice-bong/,2018-04-13T14:58:06+00:00
80,A photograph shows a dead sperm whale that washed ashore after swallowing 64 pounds of plastic debris and other trash.,miscaptioned,"['https://us-east-1.tchyn.io/snopes-production/uploads/2018/04/forbes-whale.jpg?w=960 960w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2018/04/whale-replica-collage.jpg?w=1500 1500w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2018/04/sperm-whale-collage.jpg?w=802 802w']",https://www.snopes.com/fact-check/sperm-whale-die-swallowing-64-pounds-plastic-debris/,2018-04-12T09:41:59+00:00
81,An image shows a group of liberals in the U.S. protesting Donald Trump.,false,['https://us-east-1.tchyn.io/snopes-production/uploads/2018/04/30226441_1745278768844782_6072494758747824213_n.jpg?w=794 794w'],https://www.snopes.com/fact-check/liberals-protesting-trump-photo/,2018-04-10T13:52:38+00:00
82,A photograph shows two daredevils playing tennis on the wings of an airplane.,mostly true,"['https://us-east-1.tchyn.io/snopes-production/uploads/2018/04/history-lovers-club.jpg?w=726 726w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2018/04/unger-and-roy.jpg?w=707 707w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2018/04/plane-stunt.jpg?w=2522 2522w']",https://www.snopes.com/fact-check/daredevils-playing-tennis-airplane/,2018-04-09T12:17:57+00:00
83,A video shows a sunbather catching a snake moments before it bites her.,miscaptioned,['https://us-east-1.tchyn.io/snopes-production/uploads/2018/04/fishing-shadow.jpg?w=1175 1175w'],https://www.snopes.com/fact-check/did-a-sunbather-catch-a-cobra-bare-hands/,2018-04-09T10:35:57+00:00
84,"Arnold Schwarzenegger slept in a sleeping bag outside a hotel he had once opened, because staff refused to give him a free room.",miscaptioned,"['https://us-east-1.tchyn.io/snopes-production/uploads/2018/04/26230154_1900598443303351_4966851516246143874_n.jpg?w=600 600w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2018/04/Screen-Shot-2018-04-06-at-14.39.44.png?w=915 915w']",https://www.snopes.com/fact-check/schwarzenegger-hotel-statue/,2018-04-06T12:33:25+00:00
85,A photograph shows a young boy with a rare disease after his classmates refused to wish him a happy birthday.,miscaptioned,"['https://us-east-1.tchyn.io/snopes-production/uploads/2018/04/like-farm-scam.jpg?w=504 504w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2018/04/luca-costa-birthday.jpg?w=960 960w']",https://www.snopes.com/fact-check/did-sick-childs-classmates-refuse-birthday/,2018-04-06T09:45:27+00:00
86,"President Donald Trump insulted community colleges in a tweet, calling them ""13th grade"" and for ""dummys"" [sic].",false,[],https://www.snopes.com/fact-check/did-trump-say-community-college-13th-grade/,2018-04-06T08:40:14+00:00
87,A video shows a group of children frightened by President Donald Trump.,false,[],https://www.snopes.com/fact-check/did-trump-scare-schoolchildren/,2018-04-04T09:18:49+00:00
88,"In April 2018, Daniel Radcliffe announced that he would reprise his role as Harry Potter in a new movie called ""Harry Potter and the Cursed Child.""",false,"['https://us-east-1.tchyn.io/snopes-production/uploads/2018/04/harry-potter-cursed-child-movie.jpg?w=442 442w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2018/04/april-fools.jpg?w=1002 1002w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2018/04/asa-butterfield-enders-game-1.jpg?w=1000 1000w']",https://www.snopes.com/fact-check/harry-potter-cursed-child-movie-poster/,2018-04-03T13:09:28+00:00
89,A trail cam in Alabama snapped a photograph of an unknown creature's horrifying feet in March 2018.,false,"['https://us-east-1.tchyn.io/snopes-production/uploads/2018/04/monster-claws.jpg?w=1036 1036w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2018/04/dog-with-mange.jpg?w=1000 1000w']",https://www.snopes.com/fact-check/monstrous-paws-alabama/,2018-04-02T14:28:39+00:00
90,A photograph shows a short-tailed weasel.,miscaptioned,"['https://us-east-1.tchyn.io/snopes-production/uploads/2018/03/not-a-weasel.jpg?w=544 544w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2018/03/white-weasel.jpg?w=906 906w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2018/03/stoatornotastoat.jpg?w=1000 1000w']",https://www.snopes.com/fact-check/short-tailed-weasel/,2018-03-30T11:19:41+00:00
91,"A photograph shows a protest sign reading ""stop killing aligators to make Gatoraid"" [sic].",false,"['https://us-east-1.tchyn.io/snopes-production/uploads/2018/03/killing-gators-1.jpg?w=411 411w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2018/03/not-a-liberal-protesters.jpg?w=1002 1002w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2018/03/im-not-happy-about-this.jpg?w=1002 1002w']",https://www.snopes.com/fact-check/stop-killing-alligators-gatorade/,2018-03-30T10:18:18+00:00
92,A viral item gives a genuine glimpse of the aurora borealis (or aurora australis) from far above the planet.,miscaptioned,['https://us-east-1.tchyn.io/snopes-production/uploads/2018/03/northern-lights-from-space.jpg?w=449 449w'],https://www.snopes.com/fact-check/northern-lights-seen-space/,2018-03-28T20:08:59+00:00
93,"David Hogg gave a Nazi salute at the end of his ""March for Our Lives"" speech.",false,"['https://us-east-1.tchyn.io/snopes-production/uploads/2018/03/nazi-salute.jpg?w=800 800w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2018/03/hogg-collage.jpg?w=1000 1000w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2018/03/John_Carlos_Tommie_Smith_Peter_Norman_1968cr.jpg?w=367 367w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2018/03/raised-fists.jpg?w=1000 1000w']",https://www.snopes.com/fact-check/david-hogg-give-nazi-salute/,2018-03-27T14:09:13+00:00
94,"Emma González was photographed attacking a truck belonging to a ""Second Amendment supporter"" during a March for Our Lives event in March 2018.",false,['https://us-east-1.tchyn.io/snopes-production/uploads/2018/03/Emma-Gonzalez-Britney-meme.jpg?w=600 600w'],https://www.snopes.com/fact-check/was-emma-gonzalez-attacking-truck/,2018-03-27T12:30:37+00:00
95,A video shows President Donald Trump slapping the mayor of Mexico City.,miscaptioned,['https://us-east-1.tchyn.io/snopes-production/uploads/2018/03/mexico-and-trump.jpg?w=437 437w'],https://www.snopes.com/fact-check/did-trump-slap-mexico-city-mayor/,2018-03-26T09:27:49+00:00
96,"Emma González, a survivor of the Parkland school shooting, was filmed ripping up a copy of the U.S. Constitution.",false,"['https://us-east-1.tchyn.io/snopes-production/uploads/2018/03/emmatear.jpg?w=467 467w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2018/03/emmatear2.jpg?w=467 467w']",https://www.snopes.com/fact-check/emma-gonzalez-ripping-up-constitution/,2018-03-25T11:15:57+00:00
97,A sequel to the movie 'Napoleon Dynamite' is in the works.,false,"['https://us-east-1.tchyn.io/snopes-production/uploads/2018/03/napoleon-dynamite-sequel.jpg?w=444 444w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2018/03/napoleon-dynamite.jpg?w=443 443w']",https://www.snopes.com/fact-check/napoleon-dynamite-sequel/,2018-03-23T10:04:53+00:00
98,A gas station explosion caught on camera was caused by children using a mobile phone in the backseat of a car.,miscaptioned,[],https://www.snopes.com/fact-check/cell-phone-explosion-gas-station/,2018-03-23T09:22:56+00:00
99,A photograph shows a camel that lost half its body after surviving a landmine explosion.,false,"['https://us-east-1.tchyn.io/snopes-production/uploads/2018/03/half-a-camel.jpg?w=654 654w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2018/03/camel-collage.jpg?w=1000 1000w']",https://www.snopes.com/fact-check/half-body-camel/,2018-03-22T08:48:22+00:00
100,A photograph shows President Donald Trump with his wife Melania Trump and his alleged mistress Stormy Daniels.,false,"['https://us-east-1.tchyn.io/snopes-production/uploads/2018/03/trump-melania-and-stormy-daniels.jpg?w=836 836w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2018/03/stormy-daniels.jpg?w=430 430w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2018/03/trumps.jpg?w=1000 1000w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2018/03/stormy-collage.jpg?w=1000 1000w']",https://www.snopes.com/fact-check/donald-trump-melania-trump-stormy-daniels/,2018-03-21T15:06:40+00:00
101,A zero value banknote was released in honor of Karl Marx's 200th birthday.,mostly true,['https://us-east-1.tchyn.io/snopes-production/uploads/2018/03/karl-marx-tweet.jpg?w=580 580w'],https://www.snopes.com/fact-check/karl-marx-banknote-released-germany/,2018-03-20T13:49:30+00:00
102,"A new ""super"" antenna called Octa Air is a legitimate replacement for cable that can provide customers with 100s of free HDTV channels.",mixture,"['https://us-east-1.tchyn.io/snopes-production/uploads/2018/03/tv-fox.jpg?w=1202 1202w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2018/03/doctored-rv-image.jpg?w=1000 1000w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2018/03/octa-air-comparison.jpg?w=1102 1102w']",https://www.snopes.com/fact-check/super-antenna-octa-air-legitimate-replacement-cable/,2018-03-19T14:21:53+00:00
103,A photograph shows Stephen Hawking at a Vietnam War protest in 1968.,miscaptioned,['https://us-east-1.tchyn.io/snopes-production/uploads/2018/03/hawking-vietnam.jpg?w=603 603w'],https://www.snopes.com/fact-check/stephen-hawking-vietnam-war-protest/,2018-03-14T14:25:00+00:00
104,Disney announced in March 2018 that it was remaking 'Bedknobs and Broomsticks' with Kate Winslet.,false,"['https://us-east-1.tchyn.io/snopes-production/uploads/2018/03/fan-made-movie-poster.jpg?w=436 436w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2018/03/comparisons.jpg?w=1436 1436w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2018/03/claire-foye.jpg?w=602 602w']",https://www.snopes.com/fact-check/did-disney-announce-bedknobs-broomsticks/,2018-03-14T08:53:30+00:00
105,"An image shows the Kray twins starting their organized crime ""reign of terror"" in London by robbing a tram with the help of an elephant.",false,['https://us-east-1.tchyn.io/snopes-production/uploads/2018/03/not-kray-twins.jpg?w=532 532w'],https://www.snopes.com/fact-check/kray-twins-use-elephant-rob-london-tram/,2018-03-07T18:30:56+00:00
106,"A photograph shows a young girl in South Africa who had a ""Joker smile"" carved into her face.",false,"['https://us-east-1.tchyn.io/snopes-production/uploads/2018/03/based-stickman-propoganda.jpg?w=593 593w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2018/03/dog-bite-victim.jpg?w=1000 1000w']",https://www.snopes.com/fact-check/did-girl-smile-carved-face-south-africa/,2018-03-06T16:11:15+00:00
107,A photograph shows a jumping baby elephant.,false,"['https://us-east-1.tchyn.io/snopes-production/uploads/2018/03/elephants-jumping.jpg?w=440 440w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2018/03/flying-elephant-fake.jpg?w=1479 1479w']",https://www.snopes.com/fact-check/is-this-jumping-baby-elephant/,2018-03-05T15:04:29+00:00
108,Donald Trump intervened to stop a bat-wielding mugger in New York City in 1991.,unproven,['https://us-east-1.tchyn.io/snopes-production/uploads/2018/02/trump-stops-mugging-1.jpg?w=834 834w'],https://www.snopes.com/fact-check/trump-stops-mugging-1991/,2018-02-27T10:11:03+00:00
109,"A photograph shows Carl Sagan holding a sign reading ""No Billboards in Space.""",false,"['https://us-east-1.tchyn.io/snopes-production/uploads/2018/02/no-billboards-in-space.jpg?w=640 640w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2018/02/carl-sagan-pioneer-plaque.png?w=1049 1049w']",https://www.snopes.com/fact-check/is-this-carl-sagan-holding-a-no-billboards-in-space-sign/,2018-02-26T13:38:27+00:00
110,"A photograph shows President Trump holding crib notes during a listening session with survivors of the Parkland, Florida, school shooting.",true,[],https://www.snopes.com/fact-check/trump-crib-notes-parkland/,2018-02-22T10:17:45+00:00
111,Metallica lead singer James Hetfield was photographed near a brown bear he shot and killed.,false,"['https://us-east-1.tchyn.io/snopes-production/uploads/2018/02/Not-James-Hetfield.jpg?w=600 600w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2018/02/Doug-Giles-Hetfield.jpg?w=600 600w']",https://www.snopes.com/fact-check/is-james-hetfield-standing-near-a-bear-he-killed/,2018-02-19T16:03:13+00:00
112,"A photograph shows a twenty-foot-long shark that washed up on a beach in Kitty Hawk, North Carolina.",false,"['https://us-east-1.tchyn.io/snopes-production/uploads/2018/02/shark-on-beach.jpg?w=542 542w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2018/02/jack-cohen.jpg?w=544 544w']",https://www.snopes.com/fact-check/did-huge-shark-wash-up-kitty-hawk/,2018-02-19T15:44:39+00:00
113,A set of images show President Barack Obama and President Donald Trump in the aftermath of various school shootings.,mixture,"['https://us-east-1.tchyn.io/snopes-production/uploads/2018/02/obama-v-trump-2.jpg?w=526 526w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2018/02/trump-instagram.jpg?w=656 656w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2018/02/trump-instagram-2.jpg?w=364 364w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2018/02/obama-v-trump.jpg?w=1434 1434w']",https://www.snopes.com/fact-check/presidential-responses-school-shootings/,2018-02-19T15:19:24+00:00
114,"Image depicts high school senior Chris Williams, shot nine times while protecting fellow students, leaving him in critical condition.",false,"['https://us-east-1.tchyn.io/snopes-production/uploads/2018/02/chris-williams-parkland.png?resize=576', 'https://us-east-1.tchyn.io/snopes-production/uploads/2018/02/chris-williams-parkland-1.jpg?w=553 553w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2018/02/chris-williams-parkland-2.jpg?w=544 544w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2018/02/4__jonesii_hq_-_Facebook_Search_.jpg?w=550 550w']",https://www.snopes.com/fact-check/chris-williams-parkland/,2018-02-19T09:45:26+00:00
115,"White people have been attacked by black filmgoers at showings of ""Black Panther.""",false,"['https://us-east-1.tchyn.io/snopes-production/uploads/2018/02/Black-Panther-fake-attack1.jpg?w=600 600w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2018/02/Black-Panther-fake-attack2.jpg?w=600 600w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2018/02/Black-Panther-fake-attack3.jpg?w=600 600w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2018/02/black-panther-fake-attack4.jpg?w=600 600w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2018/02/black-panther-fake-attack5.jpg?w=600 600w']",https://www.snopes.com/fact-check/are-white-people-being-assaulted-at-showing-of-black-panther/,2018-02-16T12:42:33+00:00
116,"An Instagram account linked to suspected shooter Nikolas Cruz featured an avatar that included a ""MAGA"" hat.",true,"['https://us-east-1.tchyn.io/snopes-production/uploads/2018/02/nikolascruzmakarov.jpg?w=678 678w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2018/02/not-a-fake-account.jpg?w=615 615w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2018/02/instagram-cruz.jpg?w=814 814w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2018/02/cruz-trump-july.jpg?w=612 612w']",https://www.snopes.com/fact-check/did-shooters-instagram-picture-maga-hat/,2018-02-15T14:52:36+00:00
117,A photograph shows Florida school shooter Nikolas Cruz wearing an antifa t-shirt.,false,"['https://us-east-1.tchyn.io/snopes-production/uploads/2018/02/fake-antifa.jpg?w=528 528w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2018/02/not-cruz.jpg?w=2000 2000w']",https://www.snopes.com/fact-check/florida-shooter-antifa-shirt/,2018-02-15T11:38:31+00:00
